"open","high","low","close","volume","close_time","quote","takers_buy_base","takers_buy_quote"
"7363.9","7375.06","7335.0","7373.0","1960.480173","2018-09-04 08:59:59.999000-05:00","14431308.90772684","1135.23656","8358890.697077"
"7373.63","7387.88","7364.59","7368.94","1908.522803","2018-09-04 09:59:59.999000-05:00","14080330.95925138","1132.551648","8355553.11162141"
"7368.94","7385.0","7356.09","7377.89","1810.345145","2018-09-04 10:59:59.999000-05:00","13345765.25585938","1099.15806","8103310.56966729"
"7377.88","7381.53","7359.3","7378.13","1891.313537","2018-09-04 11:59:59.999000-05:00","13939700.8339133","1053.603432","7765178.42567613"
"7378.13","7392.23","7376.46","7387.72","1783.893708","2018-09-04 12:59:59.999000-05:00","13173870.81185395","1123.355602","8296418.33440313"
"7387.6","7409.9","7336.0","7358.03","1913.787823","2018-09-04 13:59:59.999000-05:00","14114697.86408508","904.794401","6676625.84925498"
"7358.49","7377.66","7336.0","7356.0","1190.636161","2018-09-04 14:59:59.999000-05:00","8757085.10177735","705.166618","5186895.99474865"
"7355.94","7370.94","7346.0","7365.25","1452.175828","2018-09-04 15:59:59.999000-05:00","10689361.66933004","715.257066","5264422.6205424"
"7367.6","7380.0","7355.66","7362.01","1041.810743","2018-09-04 16:59:59.999000-05:00","7675957.27531731","622.382897","4585989.22332622"
"7362.01","7369.69","7341.0","7359.21","700.938176","2018-09-04 17:59:59.999000-05:00","5156818.13868883","366.653458","2697314.17244062"
"7359.49","7364.67","7345.0","7359.06","1235.28947","2018-09-04 18:59:59.999000-05:00","9086898.2266136","559.802683","4118720.81459667"
"7359.05","7379.0","7355.0","7379.0","1613.70749","2018-09-04 19:59:59.999000-05:00","11884215.33861263","1091.424637","8037555.38859352"
"7379.0","7394.98","7367.01","7386.46","1404.252421","2018-09-04 20:59:59.999000-05:00","10368507.4944154","842.910468","6224684.3606653"
"7386.45","7388.64","7370.0","7375.0","1274.867698","2018-09-04 21:59:59.999000-05:00","9408063.1481519","754.280508","5566544.60244688"
"7373.02","7381.8","7359.0","7379.33","1006.622968","2018-09-04 22:59:59.999000-05:00","7417813.00894547","639.250375","4710700.3007036"
"7379.17","7382.86","7359.0","7367.19","1261.277131","2018-09-04 23:59:59.999000-05:00","9296014.01143343","657.261218","4845268.16914062"
"7367.19","7388.0","7365.84","7382.74","1131.402952","2018-09-05 00:59:59.999000-05:00","8344155.93493521","662.914341","4889354.69912485"
"7382.74","7397.3","7362.0","7381.11","1431.540705","2018-09-05 01:59:59.999000-05:00","10560089.53728041","869.85718","6417389.36923647"
"7381.12","7383.4","7363.0","7367.16","1316.19449","2018-09-05 02:59:59.999000-05:00","9700038.97093162","609.435875","4491575.14258515"
"7367.83","7393.59","7364.4","7383.0","1133.784772","2018-09-05 03:59:59.999000-05:00","8365787.58571739","594.928846","4390115.68936927"
"7384.71","7390.41","7078.0","7092.11","4425.959026","2018-09-05 04:59:59.999000-05:00","32120395.61500649","1596.466487","11590129.121025"
"7092.11","7180.0","6909.0","6992.26","6972.023207","2018-09-05 05:59:59.999000-05:00","49477058.94988455","2720.267343","19321506.82592741"
"6992.26","7036.17","6934.0","6991.9","5039.529006","2018-09-05 06:59:59.999000-05:00","35215870.38618179","2634.738849","18414487.95025251"
"6991.02","7037.95","6965.0","6986.75","3813.368308","2018-09-05 07:59:59.999000-05:00","26695902.17980133","2068.403339","14479699.82559575"
"6986.0","7050.0","6967.62","7036.04","2835.926292","2018-09-05 08:59:59.999000-05:00","19850648.06282313","1635.589984","11453549.55745161"
"7033.1","7040.98","6986.09","7017.18","2316.116153","2018-09-05 09:59:59.999000-05:00","16261941.44979198","1099.724067","7721945.99360367"
"7017.18","7018.18","6934.29","6990.02","2686.844205","2018-09-05 10:59:59.999000-05:00","18773800.48634328","1345.385843","9402420.85045592"
"6990.5","7000.0","6851.0","6916.65","4540.055899","2018-09-05 11:59:59.999000-05:00","31464339.91630354","2141.850325","14851337.0198216"
"6917.04","6933.95","6860.25","6912.82","3636.975032","2018-09-05 12:59:59.999000-05:00","25089025.85366343","1877.688391","12954724.70149802"
"6915.99","6937.85","6893.0","6923.63","2132.37822","2018-09-05 13:59:59.999000-05:00","14748769.5366137","1175.062771","8126766.11883025"
"6923.64","6938.0","6885.0","6912.76","2552.13704","2018-09-05 14:59:59.999000-05:00","17655306.60532886","1205.389102","8338827.44075949"
"6912.76","6968.0","6912.76","6968.0","2112.275098","2018-09-05 15:59:59.999000-05:00","14665450.23993275","1254.43082","8710256.97117696"
"6967.99","6995.0","6925.03","6939.01","1815.242157","2018-09-05 16:59:59.999000-05:00","12627115.30973284","975.38578","6783960.85131555"
"6940.0","6940.0","6877.0","6909.42","1831.298985","2018-09-05 17:59:59.999000-05:00","12645896.50530838","969.635906","6697042.03255351"
"6909.42","6927.55","6682.0","6700.0","5431.477012","2018-09-05 18:59:59.999000-05:00","36827282.93085803","2109.296566","14300107.70229272"
"6697.27","6725.0","6313.23","6462.03","10412.570985","2018-09-05 19:59:59.999000-05:00","67250555.55660811","4643.427169","29969318.2933731"
"6462.03","6478.99","6405.0","6436.97","4445.339295","2018-09-05 20:59:59.999000-05:00","28610415.89925108","2273.224693","14630057.63264682"
"6432.8","6511.55","6432.8","6471.99","3907.696522","2018-09-05 21:59:59.999000-05:00","25288514.49867523","2329.673779","15076363.38885598"
"6471.99","6475.0","6411.0","6444.58","2099.509351","2018-09-05 22:59:59.999000-05:00","13520196.61971623","1138.902974","7334581.59044629"
"6444.6","6476.46","6422.0","6442.0","2013.750542","2018-09-05 23:59:59.999000-05:00","12973944.42337637","1133.66153","7304693.384044"
"6448.58","6475.0","6352.74","6402.86","2771.968409","2018-09-06 00:59:59.999000-05:00","17742992.51129181","1296.632686","8305077.17237954"
"6400.1","6448.0","6373.92","6418.67","2072.223494","2018-09-06 01:59:59.999000-05:00","13296148.71950021","1239.614663","7954574.5669919"
"6420.25","6437.0","6381.06","6405.88","1924.482374","2018-09-06 02:59:59.999000-05:00","12337202.33723958","1111.912407","7129727.10672963"
"6405.88","6450.0","6378.99","6433.97","1220.612944","2018-09-06 03:59:59.999000-05:00","7838645.2980064","663.865053","4264627.40978729"
"6437.18","6438.98","6265.0","6393.96","3564.519008","2018-09-06 04:59:59.999000-05:00","22688943.57742497","1776.226979","11315748.29385114"
"6393.96","6415.0","6343.37","6379.25","2281.182941","2018-09-06 05:59:59.999000-05:00","14561552.04779327","1348.721293","8607766.8921406"
"6379.24","6427.44","6375.23","6408.65","1884.30266","2018-09-06 06:59:59.999000-05:00","12071675.34640712","1084.212273","6946579.9032281"
"6409.41","6419.91","6383.0","6403.02","1719.174375","2018-09-06 07:59:59.999000-05:00","11015004.18891605","897.325467","5749392.46889425"
"6400.3","6520.0","6388.0","6498.89","3505.550614","2018-09-06 08:59:59.999000-05:00","22655661.52319103","1872.986118","12102609.37770089"
"6500.4","6533.0","6453.02","6478.04","2477.333457","2018-09-06 09:59:59.999000-05:00","16071011.26282927","1262.997069","8194651.9618044"
"6478.05","6478.63","6401.0","6422.51","2124.727663","2018-09-06 10:59:59.999000-05:00","13667949.86696631","1144.8589","7364045.32831718"
"6423.26","6458.15","6395.0","6428.46","2282.754303","2018-09-06 11:59:59.999000-05:00","14674207.98314001","1299.445269","8353735.7197884"
"6428.46","6450.0","6362.5","6383.0","1223.546672","2018-09-06 12:59:59.999000-05:00","7855731.23763516","605.004369","3886689.71338967"
"6389.05","6450.0","6359.0","6424.59","1637.939287","2018-09-06 13:59:59.999000-05:00","10520324.72088187","949.045557","6098410.23987369"
"6422.97","6483.0","6414.05","6474.88","1211.104621","2018-09-06 14:59:59.999000-05:00","7810389.10383075","758.289264","4890878.95671236"
"6470.68","6473.64","6436.82","6453.0","1424.3702","2018-09-06 15:59:59.999000-05:00","9190192.67075621","816.382245","5267190.13995489"
"6453.01","6474.11","6428.03","6444.46","1027.294703","2018-09-06 16:59:59.999000-05:00","6625706.83998332","672.947465","4340805.4613139"
"6442.15","6476.17","6438.55","6474.68","1242.87904","2018-09-06 17:59:59.999000-05:00","8016497.35158276","766.912343","4946847.08907224"
"6472.61","6544.0","6470.33","6516.01","2169.630767","2018-09-06 18:59:59.999000-05:00","14108468.6241145","1246.279968","8102952.42558421"
"6516.84","6516.84","6465.0","6494.08","1501.889536","2018-09-06 19:59:59.999000-05:00","9748865.78200379","780.605781","5066599.36034917"
"6494.06","6530.54","6491.28","6529.95","1536.097047","2018-09-06 20:59:59.999000-05:00","9996625.79109399","833.107064","5422228.90040591"
"6522.6","6544.0","6482.83","6499.98","2466.052246","2018-09-06 21:59:59.999000-05:00","16069635.88004821","1315.03305","8568589.71298074"
"6495.57","6510.0","6490.01","6492.27","1298.034411","2018-09-06 22:59:59.999000-05:00","8440395.26736902","807.904038","5253649.5558309"
"6494.0","6496.78","6470.0","6485.98","1676.912743","2018-09-06 23:59:59.999000-05:00","10872923.52661952","1032.491217","6694789.0584991"
"6486.48","6515.12","6485.98","6511.4","1176.099314","2018-09-07 00:59:59.999000-05:00","7648256.61840932","649.061572","4220715.7573819"
"6512.07","6536.0","6453.41","6465.92","1757.93912","2018-09-07 01:59:59.999000-05:00","11414038.1818775","995.933454","6468588.19623652"
"6464.64","6490.24","6464.02","6486.45","1138.351537","2018-09-07 02:59:59.999000-05:00","7375887.68225759","500.771738","3244937.11559321"
"6487.2","6489.23","6425.97","6446.92","1581.75399","2018-09-07 03:59:59.999000-05:00","10201418.35779699","775.647755","5001950.80915739"
"6446.95","6462.0","6430.0","6454.6","1433.414154","2018-09-07 04:59:59.999000-05:00","9242068.52550475","859.668889","5543243.74856796"
"6454.59","6458.37","6320.0","6363.05","3416.365824","2018-09-07 05:59:59.999000-05:00","21758779.04431648","1547.439003","9855901.40146253"
"6363.06","6389.42","6340.0","6367.0","1254.979355","2018-09-07 06:59:59.999000-05:00","7993898.31798026","693.550965","4418222.6746576"
"6367.0","6448.0","6365.05","6428.2","2511.817528","2018-09-07 07:59:59.999000-05:00","16123224.79942412","1666.763068","10700745.41279845"
"6429.0","6449.0","6418.11","6439.61","1543.777064","2018-09-07 08:59:59.999000-05:00","9936058.66279427","851.986601","5483320.84621502"
"6438.55","6480.0","6390.0","6415.82","1981.5039","2018-09-07 09:59:59.999000-05:00","12762034.3597945","1155.943477","7446178.23443071"
"6415.84","6443.02","6350.0","6375.69","1963.050958","2018-09-07 10:59:59.999000-05:00","12592012.28841925","983.403304","6311683.12380097"
"6373.69","6477.0","6360.0","6438.79","2187.046294","2018-09-07 11:59:59.999000-05:00","14091730.00500021","1246.125216","8028527.13187311"
"6440.55","6450.0","6386.0","6422.37","1369.352121","2018-09-07 12:59:59.999000-05:00","8785523.60452844","759.03681","4871177.59210946"
"6422.36","6436.85","6400.01","6417.11","1610.008725","2018-09-07 13:59:59.999000-05:00","10326357.14893189","826.943835","5305472.98166008"
"6416.55","6435.12","6400.0","6418.99","1455.246431","2018-09-07 14:59:59.999000-05:00","9344955.21954887","869.725039","5585370.80460002"
"6419.0","6460.0","6411.43","6457.15","1322.572984","2018-09-07 15:59:59.999000-05:00","8511793.41970936","765.104456","4925232.44798991"
"6454.14","6457.13","6410.0","6427.18","837.681504","2018-09-07 16:59:59.999000-05:00","5393238.98811947","502.098294","3232985.73133799"
"6427.19","6428.59","6391.0","6398.01","789.734317","2018-09-07 17:59:59.999000-05:00","5062439.78156561","410.223623","2629920.04276771"
"6398.01","6420.01","6380.01","6395.54","1096.606947","2018-09-07 18:59:59.999000-05:00","7023968.65207637","634.467322","4064805.71622164"
"6395.54","6448.21","6390.73","6432.6","1196.782831","2018-09-07 19:59:59.999000-05:00","7690247.24684322","656.027304","4215839.5465763"
"6432.59","6445.48","6415.51","6421.2","676.860682","2018-09-07 20:59:59.999000-05:00","4353229.05267545","332.633582","2139569.44060195"
"6422.0","6459.0","6422.0","6444.18","1078.526855","2018-09-07 21:59:59.999000-05:00","6947640.03870614","602.083566","3878555.83502687"
"6443.44","6452.0","6414.0","6428.75","1206.98531","2018-09-07 22:59:59.999000-05:00","7767829.69056928","647.674303","4168062.38263799"
"6428.75","6433.88","6412.0","6432.11","668.470506","2018-09-07 23:59:59.999000-05:00","4294306.1072887","286.472703","1840681.40079232"
"6432.11","6453.56","6420.0","6442.61","853.666656","2018-09-08 00:59:59.999000-05:00","5494862.16774","424.197628","2730956.72053375"
"6443.49","6468.0","6437.75","6444.01","1325.801952","2018-09-08 01:59:59.999000-05:00","8552622.93569777","775.245105","5001420.8376675"
"6444.99","6455.0","6440.06","6449.02","1092.843323","2018-09-08 02:59:59.999000-05:00","7045434.76131982","571.159841","3682648.19064801"
"6449.97","6478.0","6449.01","6464.56","1492.628766","2018-09-08 03:59:59.999000-05:00","9644515.09267339","855.016346","5525206.56044045"
"6465.75","6470.0","6440.05","6467.26","807.902387","2018-09-08 04:59:59.999000-05:00","5216093.03917553","447.852035","2891619.12126957"
"6467.26","6471.0","6450.0","6459.11","1029.995819","2018-09-08 05:59:59.999000-05:00","6652535.11849488","619.599628","4001982.37610746"
"6459.13","6464.93","6418.03","6429.01","1707.584987","2018-09-08 06:59:59.999000-05:00","10996749.70301745","810.919625","5222671.8973433"
"6429.01","6431.43","6355.55","6407.31","2178.836847","2018-09-08 07:59:59.999000-05:00","13944897.47769033","1033.486502","6613727.85013164"
"6407.31","6422.94","6385.2","6414.42","1034.209162","2018-09-08 08:59:59.999000-05:00","6625715.78638202","645.183463","4133541.3223276"
"6415.61","6417.18","6381.62","6404.03","1372.631668","2018-09-08 09:59:59.999000-05:00","8785752.69027478","787.564495","5041249.42950735"
"6404.41","6432.96","6385.99","6429.4","1199.924832","2018-09-08 10:59:59.999000-05:00","7694318.1413357","765.942031","4911743.29137827"
"6429.4","6434.11","6357.0","6368.07","1576.50222","2018-09-08 11:59:59.999000-05:00","10099441.42118112","902.04761","5782297.34197898"
"6365.17","6405.73","6165.58","6212.33","5226.948486","2018-09-08 12:59:59.999000-05:00","32827503.89060652","2097.261009","13185653.99516259"
"6212.33","6215.0","6125.0","6186.29","3930.441717","2018-09-08 13:59:59.999000-05:00","24262978.41621101","1809.491049","11175205.82721673"
"6186.28","6208.0","6150.0","6176.04","1672.104033","2018-09-08 14:59:59.999000-05:00","10336485.86397114","888.77882","5495195.21158317"
"6176.05","6185.0","6111.0","6168.0","2548.098595","2018-09-08 15:59:59.999000-05:00","15684103.99278767","1230.184337","7574984.68945449"
"6169.3","6180.91","6153.25","6180.0","1467.776269","2018-09-08 16:59:59.999000-05:00","9058115.07316998","840.363667","5185734.37096095"
"6180.0","6206.88","6158.8","6180.03","1752.956386","2018-09-08 17:59:59.999000-05:00","10835644.35270884","1046.878811","6471199.63037006"
"6180.91","6194.98","6167.38","6185.05","1116.551882","2018-09-08 18:59:59.999000-05:00","6900323.3106827","539.020733","3331377.17850009"
"6185.06","6190.71","6164.0","6175.4","1120.195536","2018-09-08 19:59:59.999000-05:00","6917286.08983026","734.889092","4538526.86704945"
"6173.07","6206.0","6173.0","6206.0","1085.051244","2018-09-08 20:59:59.999000-05:00","6715029.5054982","670.825023","4151123.39340221"
"6205.66","6205.66","6145.0","6160.99","1555.720656","2018-09-08 21:59:59.999000-05:00","9611500.38524596","825.943393","5105136.83278532"
"6157.06","6180.0","6141.53","6171.92","1199.947278","2018-09-08 22:59:59.999000-05:00","7396763.86766202","721.876795","4449511.46927991"
"6171.92","6190.69","6164.23","6171.5","1172.495685","2018-09-08 23:59:59.999000-05:00","7243212.85593805","650.095993","4016484.68842301"
"6173.07","6190.0","6170.29","6180.18","950.497011","2018-09-09 00:59:59.999000-05:00","5874574.42076208","513.083501","3171280.44947102"
"6180.18","6199.05","6180.18","6185.99","999.724757","2018-09-09 01:59:59.999000-05:00","6187676.83773477","579.692296","3588272.61636907"
"6185.98","6193.11","6176.88","6187.83","1905.668783","2018-09-09 02:59:59.999000-05:00","11788168.07832441","860.611642","5324129.87966219"
"6186.86","6196.96","6181.55","6195.9","1592.837757","2018-09-09 03:59:59.999000-05:00","9859772.35096377","995.146918","6159870.5227803"
"6195.93","6441.0","6188.0","6382.71","4464.760311","2018-09-09 04:59:59.999000-05:00","28341130.42795081","2441.864103","15463941.32910496"
"6382.72","6397.79","6342.0","6359.97","1688.848682","2018-09-09 05:59:59.999000-05:00","10766148.15164944","786.25266","5012636.60270833"
"6356.71","6387.56","6354.76","6377.77","1277.944988","2018-09-09 06:59:59.999000-05:00","8143340.92926747","724.773548","4618758.91478"
"6377.77","6396.0","6370.22","6392.6","1544.143944","2018-09-09 07:59:59.999000-05:00","9864032.56568338","924.493866","5906766.19982396"
"6391.7","6436.0","6385.17","6398.82","2256.400098","2018-09-09 08:59:59.999000-05:00","14439667.14410184","1375.702716","8804476.7934845"
"6396.31","6423.81","6375.43","6380.69","1504.310371","2018-09-09 09:59:59.999000-05:00","9620654.53224168","874.150476","5589680.60405525"
"6382.07","6390.0","6352.74","6369.05","1279.504635","2018-09-09 10:59:59.999000-05:00","8155617.96380368","768.046515","4895920.29403188"
"6369.05","6387.12","6360.33","6382.6","1715.904245","2018-09-09 11:59:59.999000-05:00","10935663.34357273","1063.164773","6776069.36099136"
"6382.63","6388.18","6366.42","6377.25","820.957151","2018-09-09 12:59:59.999000-05:00","5236010.22426752","531.5325","3390135.47961463"
"6375.57","6396.28","6373.49","6377.52","1364.471372","2018-09-09 13:59:59.999000-05:00","8711228.69898305","980.999846","6263363.65830305"
"6375.47","6394.99","6373.03","6384.19","1027.1552","2018-09-09 14:59:59.999000-05:00","6557154.42676544","559.174266","3569745.49666858"
"6384.19","6400.0","6378.66","6392.39","1093.846063","2018-09-09 15:59:59.999000-05:00","6989107.22849304","555.829199","3551012.51663999"
"6395.89","6400.0","6368.0","6374.2","1181.48467","2018-09-09 16:59:59.999000-05:00","7547150.01536313","522.514167","3338677.06033399"
"6374.19","6376.96","6211.0","6252.91","3195.066734","2018-09-09 17:59:59.999000-05:00","20063676.15983868","1556.226982","9775877.29202669"
"6252.91","6291.0","6235.08","6250.81","1056.986649","2018-09-09 18:59:59.999000-05:00","6618883.90147908","587.8904","3682011.32008078"
"6252.26","6279.78","6246.39","6262.63","2104.102704","2018-09-09 19:59:59.999000-05:00","13181187.80462634","1148.014223","7192420.88791519"
"6263.52","6373.98","6262.69","6334.97","1327.913629","2018-09-09 20:59:59.999000-05:00","8382998.49398463","749.345183","4730181.61913667"
"6334.97","6354.82","6312.0","6321.23","783.354436","2018-09-09 21:59:59.999000-05:00","4956562.63273072","432.327423","2735531.04831819"
"6322.11","6323.36","6288.48","6312.97","1418.094258","2018-09-09 22:59:59.999000-05:00","8945507.17220535","899.714873","5675555.24114981"
"6314.01","6314.02","6259.0","6281.65","1328.054009","2018-09-09 23:59:59.999000-05:00","8365043.05564302","731.227097","4606983.64302489"
"6281.65","6309.31","6280.0","6304.02","894.075022","2018-09-10 00:59:59.999000-05:00","5630359.82526755","419.671121","2642493.92102059"
"6304.02","6334.47","6290.0","6332.1","1154.371376","2018-09-10 01:59:59.999000-05:00","7279867.69800915","517.420184","3264200.56576492"
"6332.1","6346.81","6315.0","6326.25","1317.729255","2018-09-10 02:59:59.999000-05:00","8343094.00003693","727.920141","4608689.07790951"
"6326.27","6342.08","6290.0","6301.83","846.759873","2018-09-10 03:59:59.999000-05:00","5347976.98046084","353.687612","2234440.48282795"
"6303.13","6305.0","6262.0","6300.08","1595.10596","2018-09-10 04:59:59.999000-05:00","10033799.80789619","756.220625","4757123.07915422"
"6300.09","6320.0","6245.0","6306.02","1667.121421","2018-09-10 05:59:59.999000-05:00","10480477.56719248","934.288242","5874815.79743285"
"6306.04","6318.5","6278.0","6313.0","1139.070845","2018-09-10 06:59:59.999000-05:00","7174797.89804794","729.473622","4595952.54061979"
"6313.0","6318.0","6291.5","6296.98","1341.119369","2018-09-10 07:59:59.999000-05:00","8456192.87498265","830.490294","5237040.61393503"
"6302.33","6312.94","6271.84","6301.14","1428.044118","2018-09-10 08:59:59.999000-05:00","8981278.04548255","803.06351","5050415.36371788"
"6299.52","6346.99","6296.99","6311.87","1515.195943","2018-09-10 09:59:59.999000-05:00","9567123.20728143","1037.831397","6552575.79098708"
"6311.85","6315.35","6282.06","6295.74","1293.882181","2018-09-10 10:59:59.999000-05:00","8149043.87558374","747.93945","4709851.61446754"
"6297.0","6300.0","6221.0","6262.0","2059.473777","2018-09-10 11:59:59.999000-05:00","12924232.21487963","1120.404932","7040373.69828265"
"6261.21","6280.01","6240.0","6260.11","1519.396104","2018-09-10 12:59:59.999000-05:00","9512626.5406807","874.502039","5477465.59063615"
"6260.11","6291.88","6241.15","6279.46","1415.131997","2018-09-10 13:59:59.999000-05:00","8864781.62677146","910.201827","5701969.66439162"
"6280.14","6305.0","6274.43","6296.73","1471.499371","2018-09-10 14:59:59.999000-05:00","9254227.10449303","847.953582","5333296.37889023"
"6294.65","6317.15","6275.0","6310.47","1591.131535","2018-09-10 15:59:59.999000-05:00","10008658.0786827","1059.724079","6665484.24821555"
"6311.99","6321.8","6286.28","6295.81","872.33096","2018-09-10 16:59:59.999000-05:00","5502559.79786332","483.908947","3053003.11461689"
"6298.93","6300.0","6267.46","6292.25","992.220507","2018-09-10 17:59:59.999000-05:00","6236851.9205067","589.793319","3707732.85150142"
"6292.26","6320.58","6287.67","6312.0","1364.277782","2018-09-10 18:59:59.999000-05:00","8599101.74656565","749.572262","4724387.33069699"
"6311.99","6346.93","6289.0","6320.01","1183.728719","2018-09-10 19:59:59.999000-05:00","7472237.40551867","754.63803","4763095.7082693"
"6320.01","6392.11","6320.01","6392.1","1596.75329","2018-09-10 20:59:59.999000-05:00","10121179.21627065","1046.606772","6634619.11222579"
"6385.47","6404.0","6341.0","6357.94","1687.327219","2018-09-10 21:59:59.999000-05:00","10743524.31832864","971.85898","6189259.88811341"
"6360.27","6384.0","6355.0","6355.0","953.36485","2018-09-10 22:59:59.999000-05:00","6072652.28372715","456.482026","2907833.09515983"
"6355.0","6366.66","6309.49","6325.96","1534.708697","2018-09-10 23:59:59.999000-05:00","9736570.32186219","720.079451","4568821.05923324"
"6326.02","6348.62","6313.04","6339.35","1023.74655","2018-09-11 00:59:59.999000-05:00","6480631.11886333","495.360971","3135479.77738291"
"6339.36","6358.76","6330.0","6334.98","1049.067433","2018-09-11 01:59:59.999000-05:00","6658427.17296282","627.480429","3982514.38516705"
"6333.98","6340.92","6300.0","6310.19","1561.571888","2018-09-11 02:59:59.999000-05:00","9871996.89702445","1093.498016","6913444.99591303"
"6310.19","6331.82","6301.0","6325.0","1001.46421","2018-09-11 03:59:59.999000-05:00","6330040.35672666","547.550751","3460535.25596353"
"6325.0","6361.29","6317.0","6339.98","1071.79079","2018-09-11 04:59:59.999000-05:00","6791542.81276228","566.724217","3591449.52630847"
"6340.0","6343.19","6310.54","6315.36","877.183758","2018-09-11 05:59:59.999000-05:00","5548809.94727243","547.035877","3459937.57460571"
"6315.1","6322.01","6250.0","6283.75","1778.42354","2018-09-11 06:59:59.999000-05:00","11168397.46560329","868.528245","5455806.48596599"
"6280.77","6293.97","6257.87","6276.79","1133.395974","2018-09-11 07:59:59.999000-05:00","7115986.31886038","583.101527","3661355.06619026"
"6276.79","6303.29","6272.31","6288.01","1952.34413","2018-09-11 08:59:59.999000-05:00","12275886.32490408","1085.356381","6824744.58435424"
"6290.0","6300.01","6169.68","6204.15","2494.274628","2018-09-11 09:59:59.999000-05:00","15574891.53701997","978.044174","6108976.43340255"
"6204.09","6258.49","6187.5","6250.63","1743.651246","2018-09-11 10:59:59.999000-05:00","10862631.99705661","943.882487","5880219.16521851"
"6250.6","6274.73","6234.47","6257.74","1184.964495","2018-09-11 11:59:59.999000-05:00","7411365.55813722","752.050569","4704254.88892766"
"6257.0","6260.76","6224.51","6244.0","1294.200658","2018-09-11 12:59:59.999000-05:00","8082062.49375443","760.647231","4751263.36244702"
"6243.67","6252.11","6186.7","6243.25","1780.222691","2018-09-11 13:59:59.999000-05:00","11090302.89569431","1048.107227","6532084.18834514"
"6243.63","6288.0","6233.0","6268.0","1111.880134","2018-09-11 14:59:59.999000-05:00","6956430.74368255","699.787265","4377960.08292026"
"6269.23","6274.99","6246.47","6259.77","1240.279567","2018-09-11 15:59:59.999000-05:00","7764363.26310722","619.479709","3878532.03471184"
"6259.42","6320.01","6242.09","6316.63","1477.49624","2018-09-11 16:59:59.999000-05:00","9272257.12190293","986.825187","6193985.07362888"
"6318.06","6323.41","6292.0","6300.04","1021.242887","2018-09-11 17:59:59.999000-05:00","6440420.7965578","502.332827","3167996.1441075"
"6300.06","6310.84","6272.0","6294.91","1351.804996","2018-09-11 18:59:59.999000-05:00","8504040.43285929","762.515257","4796493.62351427"
"6293.0","6300.59","6259.54","6259.64","1195.239885","2018-09-11 19:59:59.999000-05:00","7515667.29992822","586.60515","3687962.77849954"
"6261.46","6281.99","6253.17","6266.79","1048.806181","2018-09-11 20:59:59.999000-05:00","6579883.92245774","586.475433","3679551.48359078"
"6266.79","6279.0","6231.5","6256.0","1253.898231","2018-09-11 21:59:59.999000-05:00","7847233.86469669","605.420692","3789857.62295243"
"6255.99","6268.61","6218.0","6260.97","1093.53381","2018-09-11 22:59:59.999000-05:00","6827406.32465644","566.678357","3538514.92431326"
"6261.95","6290.0","6252.38","6272.15","1361.039921","2018-09-11 23:59:59.999000-05:00","8538930.98762033","811.24804","5089917.93655394"
"6272.14","6305.05","6270.04","6278.5","1462.629864","2018-09-12 00:59:59.999000-05:00","9191075.9877883","827.472157","5201072.8380743"
"6276.45","6285.0","6248.0","6253.69","522.500548","2018-09-12 01:59:59.999000-05:00","3273191.10341908","261.463151","1638049.93784427"
"6255.08","6266.99","6230.27","6244.94","1450.565533","2018-09-12 02:59:59.999000-05:00","9066049.49873485","824.961725","5156919.48141053"
"6245.0","6253.15","6192.37","6249.0","1859.712511","2018-09-12 03:59:59.999000-05:00","11576330.89855998","977.545171","6088439.82943022"
"6249.04","6265.11","6238.15","6254.22","1315.052714","2018-09-12 04:59:59.999000-05:00","8221500.01126769","693.265567","4334167.01871733"
"6256.22","6278.22","6240.0","6243.95","1200.834244","2018-09-12 05:59:59.999000-05:00","7513193.55562522","649.227539","4062354.42655175"
"6242.99","6260.0","6225.0","6243.74","927.16554","2018-09-12 06:59:59.999000-05:00","5784340.92175534","580.842802","3624216.69080242"
"6243.76","6288.0","6243.76","6252.49","1220.004917","2018-09-12 07:59:59.999000-05:00","7635527.91852428","720.501993","4510285.99880306"
"6252.49","6297.24","6250.17","6295.53","1475.800916","2018-09-12 08:59:59.999000-05:00","9258237.90959498","889.842396","5583247.48938991"
"6297.88","6299.0","6263.47","6282.99","1135.319563","2018-09-12 09:59:59.999000-05:00","7133850.82792876","685.976631","4310642.62181051"
"6283.0","6292.77","6257.11","6269.39","1267.956893","2018-09-12 10:59:59.999000-05:00","7951175.02516046","700.842586","4395176.66581444"
"6269.39","6285.0","6261.6","6271.3","1423.868017","2018-09-12 11:59:59.999000-05:00","8931281.27126594","833.500678","5228791.11533762"
"6271.64","6318.99","6267.44","6291.0","1616.597735","2018-09-12 12:59:59.999000-05:00","10169709.73407455","812.89182","5114992.54769332"
"6290.52","6360.0","6283.0","6315.65","1946.513796","2018-09-12 13:59:59.999000-05:00","12294900.6538794","1081.252873","6831737.99108055"
"6316.07","6337.99","6292.51","6312.77","1447.309163","2018-09-12 14:59:59.999000-05:00","9142901.55039477","725.732676","4585836.7101837"
"6313.86","6322.0","6297.0","6319.03","1554.687235","2018-09-12 15:59:59.999000-05:00","9810072.53620402","756.094758","4770435.57019085"
"6319.04","6345.0","6303.44","6312.99","1181.038775","2018-09-12 16:59:59.999000-05:00","7471602.59791215","695.442842","4399168.40982407"
